"2026-06-09 at 10:44"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2026-06-09	10:55:55	4.46436e2	1.46629e1	1.22249e1	5.14937e1	9.74315e1	9.3988656e-2	8.2654113e-2	1.2003418e1	7.5225524e-1	
2026-06-09	10:55:55	4.46416e2	1.46632e1	1.22241e1	5.14937e1	9.74242e1	9.3978519e-2	8.2649526e-2	1.2053773e1	7.5202989e-1	
2026-06-09	10:55:56	4.46174e2	1.46685e1	1.22305e1	5.14971e1	9.74297e1	9.3947114e-2	8.2674322e-2	1.2082307e1	7.6211538e-1	
2026-06-09	10:55:56	4.46090e2	1.46713e1	1.22327e1	5.15004e1	9.74250e1	9.3929176e-2	8.2681236e-2	1.2021881e1	7.5459618e-1	
2026-06-09	10:55:57	4.46047e2	1.46523e1	1.22121e1	5.14971e1	9.74195e1	9.3917665e-2	8.2601909e-2	1.2062165e1	7.5677814e-1	
2026-06-09	10:55:57	4.45918e2	1.46519e1	1.22130e1	5.14937e1	9.74279e1	9.3907594e-2	8.2607564e-2	1.2063004e1	7.6665582e-1	
2026-06-09	10:55:58	4.45919e2	1.46584e1	1.22192e1	5.14937e1	9.74242e1	9.3904018e-2	8.2630634e-2	1.2012649e1	7.5892524e-1	
2026-06-09	10:55:58	4.45839e2	1.46471e1	1.22066e1	5.14937e1	9.74189e1	9.3886671e-2	8.2581462e-2	1.2050416e1	7.5766110e-1	
2026-06-09	10:55:59	4.45239e2	1.46533e1	1.22125e1	5.14904e1	9.74157e1	9.3794527e-2	8.2603988e-2	1.2057130e1	7.6469402e-1	
2026-06-09	10:55:59	4.44896e2	1.46615e1	1.22233e1	5.14971e1	9.74300e1	9.3756017e-2	8.2646846e-2	1.2008453e1	7.5708713e-1	
2026-06-09	10:56:00	4.45384e2	1.46606e1	1.22213e1	5.14937e1	9.74230e1	9.3822774e-2	8.2638502e-2	1.2070558e1	7.5075025e-1	
2026-06-09	10:56:00	4.45451e2	1.46563e1	1.22176e1	5.14937e1	9.74284e1	9.3838214e-2	8.2625503e-2	1.2066361e1	7.6080369e-1	
2026-06-09	10:56:01	4.45017e2	1.46502e1	1.22124e1	5.14937e1	9.74357e1	9.3780336e-2	8.2606906e-2	1.2035310e1	7.5111207e-1	
2026-06-09	10:56:01	4.45359e2	1.46533e1	1.22137e1	5.14937e1	9.74232e1	9.3819198e-2	8.2609357e-2	1.2054612e1	7.5397138e-1	
2026-06-09	10:56:02	4.45677e2	1.46527e1	1.22138e1	5.14937e1	9.74275e1	9.3871059e-2	8.2610492e-2	1.2050416e1	7.6385841e-1	
2026-06-09	10:56:02	4.45381e2	1.46575e1	1.22191e1	5.14971e1	9.74302e1	9.3828859e-2	8.2630996e-2	1.2041184e1	7.5276403e-1	
2026-06-09	10:56:03	4.44354e2	1.46567e1	1.22170e1	5.15004e1	9.74215e1	9.3665657e-2	8.2620563e-2	1.2065522e1	7.5760941e-1	
2026-06-09	10:56:03	4.43786e2	1.46487e1	1.22091e1	5.14971e1	9.74242e1	9.3583879e-2	8.2591352e-2	1.2058808e1	7.6580886e-1	
2026-06-09	10:56:04	4.43994e2	1.46478e1	1.22081e1	5.14937e1	9.74234e1	9.3614940e-2	8.2587957e-2	1.1992508e1	7.5766806e-1	
2026-06-09	10:56:04	4.43804e2	1.46751e1	1.22361e1	5.14937e1	9.74215e1	9.3584775e-2	8.2694768e-2	1.2052934e1	7.5378427e-1	
2026-06-09	10:56:05	4.43764e2	1.46942e1	1.22564e1	5.14971e1	9.74250e1	9.3581790e-2	8.2772846e-2	1.2047898e1	7.6556196e-1	
2026-06-09	10:56:05	4.43926e2	1.46438e1	1.22060e1	5.14904e1	9.74370e1	9.3618688e-2	8.2583246e-2	1.2009292e1	7.5528182e-1	
2026-06-09	10:56:06	4.44148e2	1.46066e1	1.21651e1	5.14904e1	9.74230e1	9.3637762e-2	8.2424106e-2	1.2063844e1	7.5499668e-1	
2026-06-09	10:56:06	4.44207e2	1.46261e1	1.21858e1	5.14937e1	9.74252e1	9.3648252e-2	8.2503023e-2	1.2063004e1	7.6309528e-1	
2026-06-09	10:56:07	4.44288e2	1.46450e1	1.22070e1	5.14871e1	9.74357e1	9.3672513e-2	8.2587480e-2	1.2004257e1	7.5298442e-1	
2026-06-09	10:56:07	4.43867e2	1.46438e1	1.22048e1	5.14871e1	9.74292e1	9.3602838e-2	8.2577886e-2	1.2070558e1	7.5302357e-1	
2026-06-09	10:56:08	4.43584e2	1.46487e1	1.22094e1	5.14971e1	9.74262e1	9.3555450e-2	8.2592964e-2	1.2071397e1	7.6382169e-1	
2026-06-09	10:56:08	4.43468e2	1.46465e1	1.22077e1	5.14937e1	9.74300e1	9.3542394e-2	8.2587833e-2	1.2011810e1	7.5613236e-1	
2026-06-09	10:56:09	4.43824e2	1.46413e1	1.22011e1	5.14904e1	9.74217e1	9.3588352e-2	8.2561378e-2	1.2081468e1	7.5528488e-1	
2026-06-09	10:56:09	4.43677e2	1.46356e1	1.21963e1	5.14904e1	9.74294e1	9.3573808e-2	8.2544622e-2	1.2070558e1	7.6316189e-1	
2026-06-09	10:56:10	4.43486e2	1.46428e1	1.22041e1	5.14971e1	9.74312e1	9.3545732e-2	8.2573471e-2	1.2018524e1	7.5524501e-1	
2026-06-09	10:56:10	4.43486e2	1.46428e1	1.22041e1	5.14971e1	9.74312e1	9.3545732e-2	8.2573471e-2	1.2018524e1	7.5524501e-1	
2026-06-09	10:56:11	4.44494e2	1.46389e1	1.21993e1	5.14904e1	9.74270e1	9.3693847e-2	8.2555713e-2	1.2082307e1	7.6422529e-1	
2026-06-09	10:56:11	4.44281e2	1.46475e1	1.22092e1	5.14937e1	9.74324e1	9.3666791e-2	8.2593975e-2	1.2002578e1	7.5496282e-1	
2026-06-09	10:56:12	4.43971e2	1.46467e1	1.22072e1	5.15004e1	9.74257e1	9.3612251e-2	8.2583904e-2	1.2049577e1	7.5630598e-1	
2026-06-09	10:56:12	4.43784e2	1.46422e1	1.22023e1	5.14937e1	9.74240e1	9.3583879e-2	8.2565965e-2	1.2058808e1	7.6500768e-1	
2026-06-09	10:56:13	4.43665e2	1.46405e1	1.22018e1	5.14904e1	9.74315e1	9.3574104e-2	8.2565898e-2	1.2010132e1	7.5596165e-1	
2026-06-09	10:56:13	4.43716e2	1.46425e1	1.22051e1	5.14904e1	9.74400e1	9.3590145e-2	8.2580566e-2	1.2057130e1	7.5449604e-1	
2026-06-09	10:56:14	4.42967e2	1.46559e1	1.22294e1	5.14937e1	9.75065e1	9.3543052e-2	8.2685708e-2	1.2057969e1	7.6681632e-1	
2026-06-09	10:56:14	4.43853e2	1.46382e1	1.22107e1	5.14971e1	9.75045e1	9.3673114e-2	8.2613105e-2	1.2031953e1	7.5394067e-1	
2026-06-09	10:56:15	4.44377e2	1.46549e1	1.22158e1	5.14971e1	9.74257e1	9.3674001e-2	8.2617397e-2	1.2065522e1	7.5312142e-1	
2026-06-09	10:56:15	4.61954e2	1.50992e1	1.26713e1	5.14971e1	9.74307e1	9.6292972e-2	8.4375324e-2	1.2060487e1	7.6376714e-1	
2026-06-09	10:56:16	4.82907e2	1.56569e1	1.32265e1	5.15037e1	9.74352e1	9.9348659e-2	8.6549997e-2	1.2031114e1	7.5184669e-1	
2026-06-09	10:56:16	4.75692e2	1.55485e1	1.31191e1	5.14971e1	9.74284e1	9.8300695e-2	8.6126213e-2	1.2049577e1	7.5396785e-1	
2026-06-09	10:56:17	4.63245e2	1.51920e1	1.27642e1	5.14871e1	9.74262e1	9.6481208e-2	8.4737482e-2	1.2058808e1	7.6510953e-1	
2026-06-09	10:56:17	4.57780e2	1.50603e1	1.26318e1	5.14904e1	9.74297e1	9.5677967e-2	8.4223213e-2	1.1993347e1	7.5543613e-1	
2026-06-09	10:56:18	4.55771e2	1.50081e1	1.25772e1	5.14904e1	9.74187e1	9.5369281e-2	8.4009056e-2	1.2050416e1	7.5732321e-1	
2026-06-09	10:56:18	4.54918e2	1.49798e1	1.25495e1	5.14904e1	9.74257e1	9.5249710e-2	8.3903369e-2	1.2058808e1	7.6471495e-1	
2026-06-09	10:56:19	4.54254e2	1.49557e1	1.25261e1	5.14937e1	9.74329e1	9.5157566e-2	8.3813552e-2	1.2042863e1	7.5589985e-1	
2026-06-09	10:56:19	4.53460e2	1.49212e1	1.24890e1	5.14937e1	9.74207e1	9.5027208e-2	8.3667755e-2	1.2070558e1	7.5590224e-1	
2026-06-09	10:56:20	4.52383e2	1.48986e1	1.24670e1	5.14937e1	9.74279e1	9.4874267e-2	8.3584423e-2	1.2058808e1	7.6369471e-1	
2026-06-09	10:56:20	4.52010e2	1.48820e1	1.24506e1	5.14904e1	9.74315e1	9.4822883e-2	8.3522500e-2	1.2031953e1	7.5483751e-1	
2026-06-09	10:56:21	4.51380e2	1.48617e1	1.24282e1	5.14871e1	9.74212e1	9.4719352e-2	8.3434524e-2	1.2050416e1	7.5512962e-1	
2026-06-09	10:56:21	4.50427e2	1.48435e1	1.24100e1	5.14937e1	9.74234e1	9.4578266e-2	8.3363475e-2	1.2073075e1	7.6366620e-1	
2026-06-09	10:56:22	4.49474e2	1.48342e1	1.24013e1	5.14937e1	9.74297e1	9.4442424e-2	8.3331470e-2	1.1998382e1	7.5365138e-1	
2026-06-09	10:56:22	4.49561e2	1.48137e1	1.23791e1	5.14937e1	9.74222e1	9.4447612e-2	8.3244438e-2	1.2056291e1	7.5148601e-1	
2026-06-09	10:56:23	4.49374e2	1.47829e1	1.23489e1	5.14971e1	9.74312e1	9.4427700e-2	8.3129291e-2	1.2056291e1	7.6459641e-1	
2026-06-09	10:56:23	4.48431e2	1.47816e1	1.23469e1	5.14971e1	9.74272e1	9.4283103e-2	8.3120937e-2	1.2034471e1	7.5572295e-1	
2026-06-09	10:56:24	4.47941e2	1.47700e1	1.23344e1	5.14971e1	9.74237e1	9.4206333e-2	8.3072128e-2	1.2056291e1	7.5481438e-1	
2026-06-09	10:56:24	4.47598e2	1.47480e1	1.23121e1	5.14937e1	9.74262e1	9.4157991e-2	8.2987422e-2	1.2060487e1	7.6559853e-1	
2026-06-09	10:56:25	4.47350e2	1.47449e1	1.23094e1	5.14937e1	9.74289e1	9.4123725e-2	8.2977714e-2	1.2052934e1	7.5657329e-1	
2026-06-09	10:56:25	4.46856e2	1.47426e1	1.23058e1	5.14837e1	9.74209e1	9.4043970e-2	8.2964000e-2	1.2066361e1	7.5368523e-1	
2026-06-09	10:56:26	4.46232e2	1.47282e1	1.22921e1	5.14904e1	9.74289e1	9.3957061e-2	8.2911911e-2	1.2083146e1	7.6466064e-1	
2026-06-09	10:56:26	4.46143e2	1.47173e1	1.22811e1	5.14971e1	9.74302e1	9.3943538e-2	8.2868518e-2	1.2005096e1	7.5449175e-1	
2026-06-09	10:56:27	4.45793e2	1.47156e1	1.22782e1	5.14937e1	9.74227e1	9.3884410e-2	8.2856473e-2	1.2048738e1	7.5350990e-1	
2026-06-09	10:56:27	4.45068e2	1.47069e1	1.22702e1	5.14937e1	9.74289e1	9.3782005e-2	8.2826976e-2	1.2072236e1	7.6384329e-1	
2026-06-09	10:56:28	4.44721e2	1.46983e1	1.22621e1	5.14937e1	9.74345e1	9.3735456e-2	8.2797288e-2	1.1999221e1	7.5516533e-1	
2026-06-09	10:56:28	4.44674e2	1.46904e1	1.22521e1	5.14971e1	9.74230e1	9.3716201e-2	8.2755861e-2	1.2070558e1	7.5332884e-1	
2026-06-09	10:56:29	4.44403e2	1.46874e1	1.22497e1	5.14971e1	9.74270e1	9.3679428e-2	8.2747402e-2	1.2083146e1	7.6175527e-1	
2026-06-09	10:56:29	4.44080e2	1.46881e1	1.22510e1	5.14904e1	9.74307e1	9.3636217e-2	8.2754430e-2	1.2022720e1	7.5461602e-1	
2026-06-09	10:56:30	4.44375e2	1.46813e1	1.22424e1	5.14937e1	9.74212e1	9.3670186e-2	8.2719144e-2	1.2054612e1	7.5417847e-1	
2026-06-09	10:56:30	4.44360e2	1.46750e1	1.22368e1	5.14937e1	9.74267e1	9.3673343e-2	8.2698640e-2	1.2067201e1	7.6471099e-1	
2026-06-09	10:56:31	4.43772e2	1.46762e1	1.22382e1	5.14937e1	9.74279e1	9.3586502e-2	8.2704124e-2	1.2019363e1	7.5473885e-1	
2026-06-09	10:56:31	4.43772e2	1.46762e1	1.22382e1	5.14937e1	9.74279e1	9.3586502e-2	8.2704124e-2	1.2019363e1	7.5473885e-1	
2026-06-09	10:56:32	4.43829e2	1.46693e1	1.22295e1	5.15004e1	9.74184e1	9.3584060e-2	8.2668008e-2	1.2068040e1	7.5242967e-1	
2026-06-09	10:56:32	4.43554e2	1.46674e1	1.22295e1	5.14904e1	9.74307e1	9.3556995e-2	8.2671937e-2	1.2028595e1	7.5360803e-1	
2026-06-09	10:56:33	4.43475e2	1.46642e1	1.22254e1	5.14904e1	9.74252e1	9.3539714e-2	8.2655134e-2	1.2068879e1	7.5625190e-1	
2026-06-09	10:56:33	4.43143e2	1.46560e1	1.22159e1	5.14904e1	9.74192e1	9.3483867e-2	8.2617816e-2	1.2048738e1	7.6594409e-1	
2026-06-09	10:56:34	4.42935e2	1.46467e1	1.22082e1	5.14971e1	9.74315e1	9.3463363e-2	8.2589387e-2	1.2038667e1	7.5918989e-1	
2026-06-09	10:56:34	4.43104e2	1.46508e1	1.22102e1	5.14904e1	9.74177e1	9.3476409e-2	8.2595643e-2	1.2041184e1	7.5681295e-1	
2026-06-09	10:56:35	4.42942e2	1.46561e1	1.22156e1	5.14871e1	9.74170e1	9.3452157e-2	8.2616748e-2	1.2038667e1	7.6254014e-1	
2026-06-09	10:56:35	4.42673e2	1.46580e1	1.22195e1	5.14971e1	9.74287e1	9.3421401e-2	8.2632122e-2	1.2064683e1	7.5950355e-1	
2026-06-09	10:56:36	4.42565e2	1.46574e1	1.22180e1	5.14971e1	9.74237e1	9.3400239e-2	8.2625503e-2	1.2036988e1	7.4581003e-1	
2026-06-09	10:56:36	4.42329e2	1.46419e1	1.22032e1	5.14904e1	9.74312e1	9.3373298e-2	8.2571325e-2	1.2063844e1	7.5811634e-1	
2026-06-09	10:56:37	4.42569e2	1.46433e1	1.22051e1	5.14904e1	9.74347e1	9.3412818e-2	8.2579374e-2	1.2008453e1	7.4554080e-1	
2026-06-09	10:56:37	4.42953e2	1.46441e1	1.22048e1	5.14904e1	9.74270e1	9.3462829e-2	8.2576694e-2	1.2059648e1	7.5161085e-1	
2026-06-09	10:56:38	4.42438e2	1.46354e1	1.21974e1	5.14871e1	9.74374e1	9.3396482e-2	8.2551002e-2	1.2040345e1	7.5386285e-1	
2026-06-09	10:56:38	4.42445e2	1.46457e1	1.22069e1	5.14937e1	9.74302e1	9.3389148e-2	8.2584676e-2	1.2052934e1	7.4210033e-1	
2026-06-09	10:56:39	4.42682e2	1.46453e1	1.22070e1	5.14971e1	9.74329e1	9.3426704e-2	8.2584915e-2	1.2053773e1	7.5964026e-1	
2026-06-09	10:56:39	4.42196e2	1.46401e1	1.22015e1	5.15004e1	9.74322e1	9.3352317e-2	8.2563161e-2	1.2033631e1	7.4472742e-1	
2026-06-09	10:56:40	4.42382e2	1.46344e1	1.21955e1	5.15037e1	9.74322e1	9.3379440e-2	8.2539615e-2	1.2067201e1	7.5486559e-1	
2026-06-09	10:56:40	4.42382e2	1.46344e1	1.21955e1	5.15037e1	9.74322e1	9.3379440e-2	8.2539615e-2	1.2067201e1	7.5486559e-1	
2026-06-09	10:56:41	4.42353e2	1.46348e1	1.21972e1	5.15004e1	9.74407e1	9.3384265e-2	8.2548561e-2	1.1999221e1	7.4747600e-1	
2026-06-09	10:56:41	4.42155e2	1.46392e1	1.22005e1	5.14904e1	9.74322e1	9.3348207e-2	8.2561378e-2	1.2072236e1	7.6260986e-1	
2026-06-09	10:56:42	4.41821e2	1.46440e1	1.22055e1	5.14904e1	9.74324e1	9.3298254e-2	8.2580385e-2	1.2006775e1	7.5402264e-1	
2026-06-09	10:56:42	4.41735e2	1.46355e1	1.21943e1	5.14904e1	9.74170e1	9.3269939e-2	8.2534427e-2	1.2049577e1	7.5819616e-1	
2026-06-09	10:56:43	4.41948e2	1.46285e1	1.21878e1	5.14971e1	9.74222e1	9.3305702e-2	8.2509574e-2	1.2069718e1	7.6819605e-1	
2026-06-09	10:56:43	4.41560e2	1.46301e1	1.21893e1	5.14904e1	9.74207e1	9.3247299e-2	8.2516136e-2	1.2000900e1	7.5847477e-1	
2026-06-09	10:56:44	4.41402e2	1.46269e1	1.21857e1	5.14971e1	9.74195e1	9.3220949e-2	8.2501049e-2	1.2047898e1	7.5925059e-1	
2026-06-09	10:56:44	4.41689e2	1.46272e1	1.21852e1	5.15004e1	9.74139e1	9.3258018e-2	8.2497415e-2	1.2052094e1	7.6586298e-1	
2026-06-09	10:56:45	4.41587e2	1.46312e1	1.21907e1	5.14937e1	9.74225e1	9.3252363e-2	8.2521200e-2	1.2043702e1	7.6454763e-1	
2026-06-09	10:56:45	4.41643e2	1.46319e1	1.21910e1	5.15004e1	9.74199e1	9.3257064e-2	8.2520723e-2	1.2043702e1	7.5778293e-1	
2026-06-09	10:56:46	4.41499e2	1.46288e1	1.21873e1	5.15004e1	9.74175e1	9.3232927e-2	8.2506237e-2	1.2056291e1	7.5962090e-1	
2026-06-09	10:56:46	4.41358e2	1.46225e1	1.21815e1	5.14904e1	9.74222e1	9.3218326e-2	8.2486743e-2	1.2065522e1	7.6619491e-1	
2026-06-09	10:56:47	4.41241e2	1.46282e1	1.21879e1	5.14904e1	9.74242e1	9.3202829e-2	8.2511310e-2	1.2006775e1	7.5903315e-1	
2026-06-09	10:56:47	4.40996e2	1.46314e1	1.21893e1	5.14937e1	9.74125e1	9.3153715e-2	8.2514104e-2	1.2045381e1	7.6244668e-1	
2026-06-09	10:56:48	4.41220e2	1.46254e1	1.21829e1	5.14937e1	9.74117e1	9.3186559e-2	8.2489490e-2	1.2031114e1	7.6580266e-1	
2026-06-09	10:56:48	4.41365e2	1.46295e1	1.21894e1	5.14971e1	9.74252e1	9.3221130e-2	8.2516136e-2	1.2052094e1	7.6284546e-1	
2026-06-09	10:56:49	4.41323e2	1.46341e1	1.21930e1	5.14971e1	9.74182e1	9.3207836e-2	8.2528533e-2	1.2024399e1	7.5949249e-1	
2026-06-09	10:56:49	4.41098e2	1.46298e1	1.21878e1	5.14871e1	9.74132e1	9.3171119e-2	8.2509403e-2	1.2076432e1	7.6090092e-1	
2026-06-09	10:56:50	4.40725e2	1.46231e1	1.21826e1	5.14937e1	9.74242e1	9.3124389e-2	8.2490444e-2	1.2071397e1	7.6508073e-1	
2026-06-09	10:56:50	4.40786e2	1.46210e1	1.21804e1	5.14970e1	9.74247e1	9.3133449e-2	8.2481679e-2	1.2013489e1	7.5734181e-1	
2026-06-09	10:56:51	4.41439e2	1.46180e1	1.21757e1	5.14971e1	9.74144e1	9.3221368e-2	8.2461595e-2	1.2052094e1	7.5895953e-1	
2026-06-09	10:56:51	4.41007e2	1.46177e1	1.21764e1	5.14971e1	9.74209e1	9.3162956e-2	8.2465534e-2	1.2054612e1	7.6589579e-1	
2026-06-09	10:56:52	4.40444e2	1.46271e1	1.21870e1	5.14971e1	9.74267e1	9.3083972e-2	8.2507495e-2	1.2020202e1	7.5791034e-1	
2026-06-09	10:56:52	4.41105e2	1.46269e1	1.21853e1	5.14904e1	9.74170e1	9.3175172e-2	8.2500219e-2	1.2046220e1	7.5469732e-1	
2026-06-09	10:56:53	4.41323e2	1.46241e1	1.21830e1	5.14937e1	9.74202e1	9.3210515e-2	8.2491283e-2	1.2054612e1	7.6336455e-1	
2026-06-09	10:56:53	4.41047e2	1.46236e1	1.21841e1	5.14937e1	9.74310e1	9.3179464e-2	8.2497653e-2	1.2016845e1	7.5371942e-1	
2026-06-09	10:56:54	4.40984e2	1.46169e1	1.21765e1	5.15004e1	9.74272e1	9.3164863e-2	8.2466659e-2	1.2063844e1	7.5162401e-1	
2026-06-09	10:56:54	4.41193e2	1.46123e1	1.21717e1	5.15004e1	9.74270e1	9.3195972e-2	8.2448186e-2	1.2083985e1	7.6276922e-1	
2026-06-09	10:56:55	4.41339e2	1.46097e1	1.21694e1	5.14937e1	9.74294e1	9.3221721e-2	8.2441215e-2	1.1992508e1	7.5283722e-1	
2026-06-09	10:56:55	4.41310e2	1.46131e1	1.21722e1	5.14937e1	9.74244e1	9.3212490e-2	8.2450685e-2	1.2071397e1	7.5305600e-1	
2026-06-09	10:56:56	4.41002e2	1.46211e1	1.21813e1	5.14971e1	9.74297e1	9.3170881e-2	8.2486267e-2	1.2056291e1	7.6392354e-1	
2026-06-09	10:56:56	4.41388e2	1.46203e1	1.21797e1	5.14904e1	9.74247e1	9.3225297e-2	8.2480134e-2	1.2033631e1	7.5452704e-1	
2026-06-09	10:56:57	4.42784e2	1.46100e1	1.21683e1	5.14904e1	9.74202e1	9.3430461e-2	8.2435550e-2	1.2050416e1	7.5818705e-1	
2026-06-09	10:56:57	4.42576e2	1.46141e1	1.21732e1	5.14971e1	9.74240e1	9.3401613e-2	8.2453908e-2	1.2064683e1	7.6484637e-1	
2026-06-09	10:56:58	4.41155e2	1.46203e1	1.21804e1	5.14937e1	9.74289e1	9.3193712e-2	8.2483053e-2	1.2026077e1	7.5686717e-1	
2026-06-09	10:56:58	4.40525e2	1.46116e1	1.21695e1	5.14871e1	9.74170e1	9.3088445e-2	8.2440080e-2	1.2042863e1	7.5682649e-1	
2026-06-09	10:56:59	4.40474e2	1.46113e1	1.21698e1	5.14871e1	9.74217e1	9.3085403e-2	8.2442398e-2	1.2081468e1	7.6414890e-1	
2026-06-09	10:56:59	4.40751e2	1.46448e1	1.22059e1	5.14937e1	9.74300e1	9.3134288e-2	8.2581043e-2	1.2000061e1	7.5666742e-1	
2026-06-09	10:57:00	4.41144e2	1.46501e1	1.22100e1	5.14971e1	9.74205e1	9.3183403e-2	8.2594099e-2	1.2063004e1	7.5451827e-1	
2026-06-09	10:57:00	4.41398e2	1.46191e1	1.21783e1	5.14904e1	9.74237e1	9.3225774e-2	8.2474651e-2	1.2065522e1	7.6233763e-1	
2026-06-09	10:57:01	4.41012e2	1.45918e1	1.21511e1	5.14937e1	9.74312e1	9.3174161e-2	8.2371473e-2	1.1997543e1	7.5276017e-1	
2026-06-09	10:57:01	4.40787e2	1.45864e1	1.21444e1	5.14937e1	9.74250e1	9.3134040e-2	8.2344770e-2	1.2068040e1	7.5344758e-1	
2026-06-09	10:57:02	4.39390e2	1.46171e1	1.21841e1	5.14937e1	9.74747e1	9.2972936e-2	8.2506179e-2	1.2067201e1	7.6856775e-1	
2026-06-09	10:57:02	4.41167e2	1.46051e1	1.21812e1	5.15004e1	9.75354e1	9.3299026e-2	8.2505588e-2	1.2012649e1	7.4992246e-1	
2026-06-09	10:57:03	4.38643e2	1.45355e1	1.20909e1	5.15004e1	9.74219e1	9.2806224e-2	8.2138595e-2	1.2051255e1	7.5352678e-1	
2026-06-09	10:57:03	4.50788e2	1.48793e1	1.24479e1	5.14904e1	9.74320e1	9.4641628e-2	8.3511943e-2	1.2057969e1	7.6460733e-1	
2026-06-09	10:57:04	4.79593e2	1.56538e1	1.32212e1	5.14871e1	9.74209e1	9.8860263e-2	8.6529436e-2	1.2004257e1	7.5721654e-1	
2026-06-09	10:57:04	4.76096e2	1.56979e1	1.32635e1	5.14871e1	9.74152e1	9.8349628e-2	8.6695194e-2	1.2064683e1	7.5644154e-1	
2026-06-09	10:57:05	4.59244e2	1.52423e1	1.28138e1	5.14904e1	9.74215e1	9.5887899e-2	8.4929580e-2	1.2044541e1	7.6511435e-1	
2026-06-09	10:57:05	4.54781e2	1.50750e1	1.26465e1	5.14971e1	9.74284e1	9.5231952e-2	8.4278526e-2	1.2026077e1	7.5598726e-1	
2026-06-09	10:57:06	4.53764e2	1.50391e1	1.26085e1	5.15004e1	9.74180e1	9.5069589e-2	8.4128379e-2	1.2059648e1	7.5300827e-1	
2026-06-09	10:57:06	4.52803e2	1.50119e1	1.25822e1	5.14904e1	9.74262e1	9.4936904e-2	8.4030151e-2	1.2058808e1	7.6346588e-1	
2026-06-09	10:57:07	4.51902e2	1.49870e1	1.25574e1	5.15004e1	9.74297e1	9.4804286e-2	8.3932933e-2	1.2028595e1	7.5594043e-1	
2026-06-09	10:57:07	4.51414e2	1.49586e1	1.25274e1	5.15004e1	9.74219e1	9.4723644e-2	8.3815212e-2	1.2049577e1	7.5286874e-1	
2026-06-09	10:57:08	4.50803e2	1.49238e1	1.24919e1	5.14937e1	9.74227e1	9.4634351e-2	8.3679618e-2	1.2064683e1	7.6325316e-1	
2026-06-09	10:57:08	4.49526e2	1.49020e1	1.24711e1	5.15004e1	9.74315e1	9.4451427e-2	8.3599624e-2	1.2021042e1	7.5472826e-1	
2026-06-09	10:57:09	4.49085e2	1.48716e1	1.24383e1	5.15037e1	9.74209e1	9.4374122e-2	8.3470525e-2	1.2063844e1	7.5524573e-1	
2026-06-09	10:57:09	4.48651e2	1.48443e1	1.24107e1	5.14971e1	9.74230e1	9.4312486e-2	8.3365497e-2	1.2078111e1	7.6544532e-1	
2026-06-09	10:57:10	4.47736e2	1.48336e1	1.24004e1	5.14970e1	9.74279e1	9.4180765e-2	8.3326997e-2	1.2022720e1	7.5607323e-1	
2026-06-09	10:57:10	4.47406e2	1.48110e1	1.23765e1	5.14937e1	9.74227e1	9.4126644e-2	8.3234367e-2	1.2061326e1	7.5428504e-1	
2026-06-09	10:57:11	4.47326e2	1.47858e1	1.23507e1	5.14904e1	9.74232e1	9.4115619e-2	8.3135719e-2	1.2068040e1	7.6381964e-1	
2026-06-09	10:57:11	4.46672e2	1.47821e1	1.23476e1	5.15004e1	9.74279e1	9.4020547e-2	8.3123025e-2	1.2016006e1	7.5577917e-1	
2026-06-09	10:57:12	4.46187e2	1.47708e1	1.23342e1	5.14971e1	9.74175e1	9.3938169e-2	8.3070278e-2	1.2063004e1	7.5541348e-1	
2026-06-09	10:57:12	4.45957e2	1.47469e1	1.23106e1	5.14937e1	9.74234e1	9.3910036e-2	8.2981052e-2	1.2065522e1	7.6403117e-1	
2026-06-09	10:57:13	4.45443e2	1.47464e1	1.23102e1	5.15004e1	9.74242e1	9.3832492e-2	8.2978610e-2	1.2022720e1	7.5555248e-1	
2026-06-09	10:57:13	4.45112e2	1.47387e1	1.23015e1	5.14937e1	9.74199e1	9.3780097e-2	8.2945709e-2	1.2063004e1	7.5225744e-1	
2026-06-09	10:57:14	4.44517e2	1.47153e1	1.22778e1	5.14904e1	9.74227e1	9.3694095e-2	8.2855882e-2	1.2064683e1	7.6365985e-1	
2026-06-09	10:57:14	4.44398e2	1.47118e1	1.22748e1	5.15004e1	9.74260e1	9.3677339e-2	8.2842884e-2	1.2022720e1	7.5626306e-1	
2026-06-09	10:57:15	4.44691e2	1.47055e1	1.22670e1	5.15004e1	9.74182e1	9.3713464e-2	8.2811717e-2	1.2072236e1	7.5295357e-1	
2026-06-09	10:57:15	4.44523e2	1.46914e1	1.22533e1	5.14937e1	9.74234e1	9.3694744e-2	8.2761173e-2	1.2066361e1	7.6384639e-1	
2026-06-09	10:57:16	4.44013e2	1.46961e1	1.22590e1	5.15037e1	9.74292e1	9.3622026e-2	8.2782630e-2	1.2022720e1	7.5505952e-1	
2026-06-09	10:57:16	4.43785e2	1.46824e1	1.22438e1	5.15004e1	9.74225e1	9.3581676e-2	8.2723503e-2	1.2068040e1	7.5400514e-1	
